MsgID.LOCAL_VELOCITY,47.7890000,0.2993962,9.2310572,-1.9686687
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3969119,37.7928021,10.3030000
MsgID.LOCAL_VELOCITY,0.0000000,0.2900000,8.7200000,0.0700000
MsgID.LOCAL_POSITION,48.0390000,35.7414856,48.1219482,-10.3039618
MsgID.LOCAL_VELOCITY,48.0390000,0.2997907,8.7213068,0.0752902
MsgID.GLOBAL_POSITION,0.0000000,-122.3968899,37.7928032,10.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.8900000,7.6600000,1.0200000
MsgID.LOCAL_POSITION,48.2880000,35.8606758,50.0778732,-10.1402664
MsgID.LOCAL_VELOCITY,48.2880000,0.8981833,7.6630106,1.0221547
MsgID.GLOBAL_POSITION,0.0000000,-122.3968718,37.7928049,9.9080000
MsgID.LOCAL_VELOCITY,0.0000000,1.9200000,6.0200000,0.4200000
MsgID.LOCAL_POSITION,48.5380000,36.0533829,51.6861916,-9.9088840
MsgID.LOCAL_VELOCITY,48.5380000,1.9249413,6.0254426,0.4245885
MsgID.GLOBAL_POSITION,0.0000000,-122.3968554,37.7928109,9.8780000
MsgID.LOCAL_VELOCITY,0.0000000,2.7100000,4.5600000,0.1000000
MsgID.LOCAL_POSITION,48.7890000,36.7149391,53.1391945,-9.8787928
MsgID.LOCAL_VELOCITY,48.7890000,2.7199986,4.5659661,0.1063143
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3968441,37.7928186,9.8930000
MsgID.LOCAL_VELOCITY,0.0000000,3.4600000,3.1400000,-0.2300000
MsgID.LOCAL_POSITION,49.0390000,37.5768776,54.1481094,-9.8931303
MsgID.LOCAL_VELOCITY,49.0390000,3.4650941,3.1453588,-0.2367451
MsgID.GLOBAL_POSITION,0.0000000,-122.3968373,37.7928273,10.0020000
MsgID.LOCAL_VELOCITY,0.0000000,4.0600000,1.8700000,-0.3500000
MsgID.LOCAL_POSITION,49.2880000,38.5430031,54.7474213,-10.0023804
MsgID.LOCAL_VELOCITY,49.2880000,4.0667772,1.8731853,-0.3529911
MsgID.GLOBAL_POSITION,0.0000000,-122.3968336,37.7928352,10.0770000
MsgID.LOCAL_VELOCITY,0.0000000,4.4300000,0.8900000,0.0800000
MsgID.LOCAL_POSITION,49.5390000,39.4208336,55.0831451,-10.0778866
MsgID.LOCAL_VELOCITY,49.5390000,4.4373493,0.8989624,0.0875043
MsgID.GLOBAL_POSITION,0.0000000,-122.3968335,37.7928447,10.0290000
MsgID.LOCAL_VELOCITY,0.0000000,4.8500000,-0.0200000,0.4000000
MsgID.LOCAL_POSITION,49.7890000,40.4795952,55.0871773,-10.0292063
MsgID.LOCAL_VELOCITY,49.7890000,4.8569145,-0.0229263,0.4024020
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3968357,37.7928583,9.9770000
MsgID.LOCAL_VELOCITY,0.0000000,5.4900000,-1.0000000,0.2400000
MsgID.LOCAL_POSITION,50.0390000,41.9904022,54.8944244,-9.9776554
MsgID.LOCAL_VELOCITY,50.0390000,5.4982443,-1.0083561,0.2408497
MsgID.GLOBAL_POSITION,0.0000000,-122.3968379,37.7928709,9.9690000
MsgID.LOCAL_VELOCITY,0.0000000,6.2500000,-1.8800000,-0.0600000
MsgID.LOCAL_POSITION,50.2890000,43.3849907,54.7008743,-9.9698286
MsgID.LOCAL_VELOCITY,50.2890000,6.2502522,-1.8879080,-0.0694523
MsgID.GLOBAL_POSITION,0.0000000,-122.3968437,37.7928859,9.9870000
MsgID.LOCAL_VELOCITY,0.0000000,6.9300000,-2.4900000,-0.0500000
MsgID.LOCAL_POSITION,50.5390000,45.0544319,54.1818695,-9.9872284
MsgID.LOCAL_VELOCITY,50.5390000,6.9355092,-2.4960520,-0.0500218
